RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002614	SAMN11829341	GTEX-ZLWG-1426-SM-DO11C
RES00002742	SAMN11824397	GTEX-ZLWG-1526-SM-DO12F
RES00002738	SAMN11830640	GTEX-ZLWG-1626-SM-DNZZ1
RES00002739	SAMN11829115	GTEX-ZLWG-1726-SM-DNZZ2
RES00002740	SAMN11830749	GTEX-ZLWG-1826-SM-DO11I
RES00002745	SAMN11826999	GTEX-ZLWG-1926-SM-DO92J
RES00003058	SAMN11823508	GTEX-ZLWG-2026-SM-DO11F
RES00002618	SAMN11824366	GTEX-ZLWG-2126-SM-DO91M
RES00002747	SAMN11829132	GTEX-ZLWG-2226-SM-DO92V
RES00002746	SAMN02793572	GTEX-ZLWG-2426-SM-57WG6
RES00002867	SAMN02792325	GTEX-ZLWG-2526-SM-57WDS
RES00002668	SAMN02788864	GTEX-ZP4G-0003-SM-4WWED
RES00002669	SAMN02789440	GTEX-ZP4G-0006-SM-4WWE6
RES00002930	SAMN02793608	GTEX-ZP4G-0008-SM-4E3I4
RES00002672	SAMN02788697	GTEX-ZP4G-0126-SM-4YCE3
RES00002967	SAMN02792978	GTEX-ZP4G-0326-SM-4YCEF
RES00002944	SAMN02791431	GTEX-ZP4G-0426-SM-4YCER
RES00002671	SAMN02791245	GTEX-ZP4G-0526-SM-4YCED
RES00002685	SAMN02791067	GTEX-ZP4G-0626-SM-4WWF1
RES00002687	SAMN02787374	GTEX-ZP4G-0726-SM-4WWF2
RES00002686	SAMN02787483	GTEX-ZP4G-0826-SM-4WWF3
RES00002676	SAMN02789172	GTEX-ZP4G-0926-SM-4WWF4
RES00002678	SAMN02792006	GTEX-ZP4G-1126-SM-4WWCI
RES00002679	SAMN02789043	GTEX-ZP4G-1226-SM-4WWCJ
RES00002680	SAMN02787334	GTEX-ZP4G-1326-SM-5EGIW
RES00002681	SAMN02789074	GTEX-ZP4G-1426-SM-4WWCL
RES00002684	SAMN02789217	GTEX-ZP4G-1526-SM-57WE5
RES00002932	SAMN02787884	GTEX-ZP4G-1626-SM-57WGD
RES00002683	SAMN02790740	GTEX-ZP4G-1726-SM-4WWCM
RES00002968	SAMN02792886	GTEX-ZP4G-1926-SM-57WDZ
RES00002688	SAMN02787896	GTEX-ZP4G-2026-SM-57WEH
RES00002689	SAMN02793067	GTEX-ZP4G-2126-SM-57WEA
RES00002933	SAMN02788168	GTEX-ZP4G-2226-SM-57WFB
RES00002690	SAMN02791720	GTEX-ZP4G-2326-SM-57WEM
RES00002590	SAMN02790419	GTEX-ZPCL-0004-SM-4WWD6
RES00002522	SAMN02791079	GTEX-ZPCL-0006-SM-4WWAS
RES00002591	SAMN02793767	GTEX-ZPCL-0008-SM-4WWAU
RES00002593	SAMN02788210	GTEX-ZPCL-0126-SM-4WWC8
RES00002527	SAMN02788271	GTEX-ZPCL-0326-SM-5FQSG
RES00002597	SAMN11826649	GTEX-ZPCL-0426-SM-DNZZ4
RES00002528	SAMN11828665	GTEX-ZPCL-0526-SM-DO91R
RES00002595	SAMN11825293	GTEX-ZPCL-0626-SM-DNZZ6
RES00002596	SAMN11829589	GTEX-ZPCL-0726-SM-DO91S
RES00002594	SAMN11824695	GTEX-ZPCL-0826-SM-DNZZ7
RES00002592	SAMN11828024	GTEX-ZPCL-0926-SM-DNZZ8
RES00002529	SAMN02787912	GTEX-ZPCL-1026-SM-5GCOX
RES00002534	SAMN02793535	GTEX-ZPCL-1126-SM-4WWFE
RES00002602	SAMN02789388	GTEX-ZPCL-1226-SM-4WWFF
RES00002604	SAMN02788777	GTEX-ZPCL-1326-SM-57WFN
RES00002603	SAMN02792751	GTEX-ZPCL-1426-SM-57WEC
RES00002600	SAMN02790254	GTEX-ZPCL-1626-SM-57WGC
RES00002599	SAMN02790733	GTEX-ZPCL-1726-SM-57WEO
RES00002601	SAMN02789052	GTEX-ZPCL-1826-SM-57WF1
RES00002525	SAMN02789540	GTEX-ZPCL-2026-SM-57WFD
RES00002524	SAMN02789138	GTEX-ZPCL-2126-SM-57WFZ
RES00002657	SAMN02787481	GTEX-ZPCL-2426-SM-57WFP
RES00002842	SAMN02791250	GTEX-ZPIC-0002-SM-4WWEC
RES00002748	SAMN02793412	GTEX-ZPIC-0005-SM-4WWEB
RES00002749	SAMN02793716	GTEX-ZPIC-0008-SM-4E3JF
RES00002843	SAMN11827558	GTEX-ZPIC-0126-SM-DNZZ9
RES00002761	SAMN11826039	GTEX-ZPIC-0226-SM-DO91T
RES00002907	SAMN11830133	GTEX-ZPIC-0326-SM-DO91U
RES00002760	SAMN11826791	GTEX-ZPIC-0426-SM-DO91V
RES00002754	SAMN11823537	GTEX-ZPIC-0526-SM-DO91W
RES00002755	SAMN02791412	GTEX-ZPIC-0626-SM-57WDY
RES00002849	SAMN02787205	GTEX-ZPIC-0726-SM-57WFM
RES00002906	SAMN02789147	GTEX-ZPIC-0826-SM-4WWFJ
RES00002757	SAMN02789572	GTEX-ZPIC-0926-SM-4WWFK
RES00002905	SAMN02790110	GTEX-ZPIC-1026-SM-59HKZ
RES00002759	SAMN02791827	GTEX-ZPIC-1126-SM-5BC7F
RES00002908	SAMN11828393	GTEX-ZPIC-1226-SM-DO91X
RES00003075	SAMN11827960	GTEX-ZPIC-1326-SM-DO91Y
RES00002848	SAMN02787775	GTEX-ZPIC-1426-SM-4WWCP
RES00002845	SAMN02790453	GTEX-ZPIC-1626-SM-57WEB
RES00002750	SAMN11830483	GTEX-ZPIC-1726-SM-DHXIU
RES00002751	SAMN02792174	GTEX-ZPIC-1826-SM-57WFE
RES00002847	SAMN02789954	GTEX-ZPIC-1926-SM-57WFQ
RES00002844	SAMN02789033	GTEX-ZPIC-2026-SM-57WG3
RES00002758	SAMN02787299	GTEX-ZPIC-2226-SM-57WDX
RES00002851	SAMN02791714	GTEX-ZPIC-2326-SM-57WDW
RES00002753	SAMN02787478	GTEX-ZPIC-2426-SM-5DUW1
RES00002841	SAMN02789774	GTEX-ZPIC-2526-SM-57WDP
RES00002850	SAMN02790263	GTEX-ZPIC-2626-SM-57WE2
RES00002910	SAMN02788782	GTEX-ZPU1-0004-SM-4WWAV
RES00002639	SAMN02790970	GTEX-ZPU1-0006-SM-4WWAT
RES00002640	SAMN02787576	GTEX-ZPU1-0008-SM-4E3IR
RES00002913	SAMN02792354	GTEX-ZPU1-0226-SM-4WWC9
RES00002793	SAMN02791294	GTEX-ZPU1-0426-SM-4WWCA
RES00002941	SAMN02792590	GTEX-ZPU1-0526-SM-4YCDA
RES00002787	SAMN02792180	GTEX-ZPU1-0626-SM-4YCDM
RES00002786	SAMN02790339	GTEX-ZPU1-0726-SM-5HL6O
RES00002942	SAMN02792932	GTEX-ZPU1-0826-SM-57WG2
RES00002788	SAMN02788624	GTEX-ZPU1-0926-SM-57WDO
RES00002911	SAMN02788068	GTEX-ZPU1-1026-SM-4YCEQ
RES00002653	SAMN02787599	GTEX-ZPU1-1126-SM-4YCF3
RES00002875	SAMN02788515	GTEX-ZPU1-1226-SM-5HL71
RES00002790	SAMN02791314	GTEX-ZPU1-1326-SM-57WE1
RES00002916	SAMN02789859	GTEX-ZPU1-1426-SM-4WWFU
RES00002928	SAMN02790718	GTEX-ZPU1-1626-SM-4WWB2
RES00002929	SAMN02788193	GTEX-ZPU1-1726-SM-4WWFV
RES00002792	SAMN02789889	GTEX-ZPU1-1926-SM-57WDT
RES00002794	SAMN02789416	GTEX-ZPU1-2026-SM-57WFI
RES00002785	SAMN02791560	GTEX-ZPU1-2126-SM-57WED
RES00002915	SAMN02788781	GTEX-ZPU1-2326-SM-57WEP
RES00002648	SAMN02790757	GTEX-ZPU1-2426-SM-4WWFM
RES00002650	SAMN02792927	GTEX-ZPU1-2726-SM-4WWFT
RES00002590	SAMN02790295	GTEX-ZQG8-0001-SM-4YCDH
RES00002522	SAMN02788204	GTEX-ZQG8-0005-SM-4YCEH
RES00002591	SAMN11829450	GTEX-ZQG8-0008-SM-C1YPW
RES00002592	SAMN02792888	GTEX-ZQG8-0326-SM-51MSE
RES00002527	SAMN02789542	GTEX-ZQG8-0626-SM-57WF3
RES00002533	SAMN02788006	GTEX-ZQG8-0726-SM-5P9H9
RES00002593	SAMN02789470	GTEX-ZQG8-0926-SM-57WFF
RES00002529	SAMN02789131	GTEX-ZQG8-1026-SM-51MR9
RES00002532	SAMN02788540	GTEX-ZQG8-1126-SM-51MRL
RES00002525	SAMN02787679	GTEX-ZQG8-1226-SM-51MRX
RES00002657	SAMN02793772	GTEX-ZQG8-1326-SM-51MQW
RES00002524	SAMN02792116	GTEX-ZQG8-1526-SM-5HL65
RES00002606	SAMN11830060	GTEX-ZQG8-1626-SM-DHXIT
RES00002535	SAMN02792234	GTEX-ZQG8-2126-SM-4YCF1
RES00002600	SAMN02792758	GTEX-ZQG8-2426-SM-57WEE
RES00002599	SAMN02793052	GTEX-ZQG8-2526-SM-57WEQ
RES00002696	SAMN02787331	GTEX-ZQUD-0003-SM-4YCD3
RES00002697	SAMN02789616	GTEX-ZQUD-0005-SM-4YCE5
RES00002698	SAMN02788171	GTEX-ZQUD-0008-SM-4YCCU
RES00002703	SAMN04596494	GTEX-ZQUD-0126-SM-7EPIS
RES00002762	SAMN02787685	GTEX-ZQUD-0226-SM-4YCEB
RES00002705	SAMN02790556	GTEX-ZQUD-0326-SM-4YCEN
RES00002704	SAMN02789684	GTEX-ZQUD-0426-SM-57WFR
RES00002708	SAMN02787335	GTEX-ZQUD-0526-SM-57WG4
RES00002706	SAMN02792506	GTEX-ZQUD-0626-SM-51MR2
RES00002709	SAMN02788816	GTEX-ZQUD-0826-SM-57WDQ
RES00002710	SAMN02792090	GTEX-ZQUD-0926-SM-57WE3
RES00002712	SAMN02788773	GTEX-ZQUD-1026-SM-4YCEZ
RES00002720	SAMN02788899	GTEX-ZQUD-1226-SM-51MSP
RES00002719	SAMN02793806	GTEX-ZQUD-1326-SM-57WEF
RES00002721	SAMN02787392	GTEX-ZQUD-1426-SM-57WER
RES00002764	SAMN04598301	GTEX-ZQUD-1526-SM-7IGO2
RES00002718	SAMN11828210	GTEX-ZQUD-1726-SM-7P8ON
RES00002715	SAMN02792701	GTEX-ZQUD-1926-SM-51MSA
RES00002716	SAMN02790755	GTEX-ZQUD-2026-SM-51MSM
RES00002717	SAMN02788767	GTEX-ZQUD-2126-SM-51MSY
RES00002909	SAMN02788907	GTEX-ZT9W-0003-SM-4YCE6
RES00002537	SAMN02787309	GTEX-ZT9W-0005-SM-4YCEG
RES00002620	SAMN02787984	GTEX-ZT9W-0008-SM-4YCDJ
RES00002538	SAMN02790227	GTEX-ZT9W-0126-SM-4YCFD
RES00002539	SAMN11827897	GTEX-ZT9W-0226-SM-7SB6H
RES00002628	SAMN02790825	GTEX-ZT9W-0426-SM-57WF4
RES00002623	SAMN02791464	GTEX-ZT9W-0526-SM-57WFG
RES00002540	SAMN11829060	GTEX-ZT9W-0726-SM-9JGG2
RES00002542	SAMN02789867	GTEX-ZT9W-0926-SM-57WFS
RES00002547	SAMN02788283	GTEX-ZT9W-1026-SM-57WG5
RES00002548	SAMN02791549	GTEX-ZT9W-1126-SM-57WDR
RES00002543	SAMN02792988	GTEX-ZT9W-1226-SM-57WE4
RES00002544	SAMN02788871	GTEX-ZT9W-1326-SM-51MTB
RES00002545	SAMN02791808	GTEX-ZT9W-1426-SM-4YCD2
RES00002546	SAMN02790253	GTEX-ZT9W-1526-SM-4YCDE
RES00002552	SAMN02788503	GTEX-ZT9W-1626-SM-4YCDQ
RES00002549	SAMN02787880	GTEX-ZT9W-1726-SM-51MS3
RES00002551	SAMN02790524	GTEX-ZT9W-1826-SM-51MQX
RES00002627	SAMN02791751	GTEX-ZT9W-2026-SM-51MRA
RES00002637	SAMN02791262	GTEX-ZT9W-2126-SM-51MSF
RES00002553	SAMN02791379	GTEX-ZT9W-2226-SM-57WFU
RES00002624	SAMN02792465	GTEX-ZT9W-2726-SM-57WG8
RES00002910	SAMN02789930	GTEX-ZT9X-0004-SM-4YCDT
RES00002640	SAMN02792223	GTEX-ZT9X-0008-SM-4YCD7
RES00002914	SAMN02788048	GTEX-ZT9X-0126-SM-4YCFC
RES00002793	SAMN02791350	GTEX-ZT9X-0226-SM-51MT2
RES00002788	SAMN02792909	GTEX-ZT9X-0326-SM-51MTE
RES00002916	SAMN02791343	GTEX-ZT9X-0526-SM-5GCOP
RES00002875	SAMN02790457	GTEX-ZT9X-0926-SM-5O9C4
RES00002785	SAMN02787931	GTEX-ZT9X-1426-SM-5DUX1
RES00002653	SAMN02787571	GTEX-ZT9X-1526-SM-5DUXD
RES00002652	SAMN02789992	GTEX-ZT9X-1826-SM-57WDU
RES00002648	SAMN02788336	GTEX-ZT9X-1926-SM-57WE7
RES00002650	SAMN02789753	GTEX-ZT9X-2026-SM-57WEJ
RES00002649	SAMN02792256	GTEX-ZT9X-2126-SM-57WEV
RES00002668	SAMN02790331	GTEX-ZTPG-0002-SM-4YCEI
RES00002669	SAMN02790231	GTEX-ZTPG-0006-SM-4YCFG
RES00002930	SAMN02787499	GTEX-ZTPG-0008-SM-4YCEK
RES00002688	SAMN02789161	GTEX-ZTPG-0126-SM-5O9AL
RES00002690	SAMN02789952	GTEX-ZTPG-0226-SM-5O99I
RES00002691	SAMN02790709	GTEX-ZTPG-0326-SM-5O9AX
RES00002689	SAMN02789143	GTEX-ZTPG-0426-SM-5O98K
RES00002933	SAMN02793610	GTEX-ZTPG-0526-SM-5O98W
RES00002671	SAMN02788115	GTEX-ZTPG-0726-SM-5DUXP
RES00002670	SAMN02789483	GTEX-ZTPG-0826-SM-5DUVC
RES00002931	SAMN02787816	GTEX-ZTPG-0926-SM-5O99H
RES00002944	SAMN02788195	GTEX-ZTPG-1026-SM-5DUWP
RES00002675	SAMN02790308	GTEX-ZTPG-1226-SM-4YCDO
RES00002673	SAMN02790249	GTEX-ZTPG-1326-SM-51MSQ
RES00003029	SAMN02791420	GTEX-ZTPG-1426-SM-51MT3
RES00002676	SAMN02789709	GTEX-ZTPG-1526-SM-51MTF
RES00002677	SAMN02793785	GTEX-ZTPG-1626-SM-5DUX2
RES00002687	SAMN02791725	GTEX-ZTPG-2026-SM-5O999
RES00002686	SAMN02790436	GTEX-ZTPG-2226-SM-57WF9
RES00002680	SAMN02788628	GTEX-ZTPG-2326-SM-57WFL
RES00002932	SAMN02788005	GTEX-ZTPG-2626-SM-57WFX
RES00002682	SAMN02788529	GTEX-ZTPG-2826-SM-57WGA
RES00002910	SAMN02793056	GTEX-ZTSS-0004-SM-4YCCS
RES00002639	SAMN02787702	GTEX-ZTSS-0005-SM-4YCDR
RES00002640	SAMN02788084	GTEX-ZTSS-0008-SM-4YCE8
RES00002793	SAMN02793217	GTEX-ZTSS-0226-SM-59877
RES00002914	SAMN02792079	GTEX-ZTSS-0326-SM-5987M
RES00002916	SAMN02791115	GTEX-ZTSS-0626-SM-59867
RES00002790	SAMN02787731	GTEX-ZTSS-0726-SM-51MSN
RES00002791	SAMN02792128	GTEX-ZTSS-0826-SM-5985L
RES00002943	SAMN02788506	GTEX-ZTSS-0926-SM-59865
RES00002875	SAMN02792656	GTEX-ZTSS-1026-SM-5985N
RES00002792	SAMN02792982	GTEX-ZTSS-1126-SM-5985O
RES00002929	SAMN02789510	GTEX-ZTSS-1226-SM-51MSZ
RES00002653	SAMN02793006	GTEX-ZTSS-1426-SM-5985P
RES00002785	SAMN02793442	GTEX-ZTSS-1526-SM-51MTC
RES00002647	SAMN02788154	GTEX-ZTSS-1926-SM-57WEW
RES00002648	SAMN02793719	GTEX-ZTSS-2026-SM-5987K
RES00002909	SAMN02793175	GTEX-ZTTD-0001-SM-4YCD5
RES00002537	SAMN02792288	GTEX-ZTTD-0006-SM-51MSJ
RES00002620	SAMN02791757	GTEX-ZTTD-0008-SM-51MQV
RES00002623	SAMN02792127	GTEX-ZTTD-0626-SM-4YCCY
RES00002627	SAMN02788319	GTEX-ZTTD-1026-SM-51MRD
RES00002540	SAMN02791681	GTEX-ZTTD-1126-SM-51MRP
RES00002545	SAMN02790741	GTEX-ZTTD-1226-SM-51MS2
RES00002543	SAMN02788840	GTEX-ZTTD-1426-SM-4YCEX
RES00002541	SAMN02790040	GTEX-ZTTD-1726-SM-57WEL
RES00002549	SAMN02792538	GTEX-ZTTD-2626-SM-57WEX
RES00002552	SAMN02791583	GTEX-ZTTD-2726-SM-57WFA
RES00002548	SAMN02792035	GTEX-ZTTD-2826-SM-4YCFA
RES00002829	SAMN02788737	GTEX-ZTX8-0002-SM-4YCEU
RES00002765	SAMN02790391	GTEX-ZTX8-0006-SM-4YCE4
RES00002766	SAMN02789943	GTEX-ZTX8-0008-SM-4YCDV
RES00002776	SAMN02791735	GTEX-ZTX8-0226-SM-5E44D
RES00002777	SAMN02789259	GTEX-ZTX8-0326-SM-59HLA
RES00002778	SAMN02790672	GTEX-ZTX8-0426-SM-59HLG
RES00002780	SAMN02790577	GTEX-ZTX8-0526-SM-59HLD
RES00002767	SAMN02789927	GTEX-ZTX8-0626-SM-59HKC
RES00002823	SAMN02788730	GTEX-ZTX8-0726-SM-59HL9
RES00002773	SAMN02790238	GTEX-ZTX8-1026-SM-5EGHD
RES00002775	SAMN02789428	GTEX-ZTX8-1126-SM-51MRM
RES00002774	SAMN02788304	GTEX-ZTX8-1226-SM-4YCE9
RES00002772	SAMN02793690	GTEX-ZTX8-1326-SM-4YCEL
RES00002783	SAMN02792686	GTEX-ZTX8-1426-SM-5DUVO
RES00002827	SAMN02790493	GTEX-ZTX8-1526-SM-5N9GI
RES00002782	SAMN02792763	GTEX-ZTX8-1626-SM-51MRY
RES00002781	SAMN02790368	GTEX-ZTX8-1726-SM-51MSB
RES00002834	SAMN02793742	GTEX-ZTX8-1826-SM-5N9E5
RES00002721	SAMN02789291	GTEX-ZU9S-0226-SM-5E441
RES00002706	SAMN02793668	GTEX-ZU9S-1626-SM-5E452
RES00002713	SAMN02791917	GTEX-ZU9S-1826-SM-5NQ9E
RES00002715	SAMN02788644	GTEX-ZU9S-1926-SM-5NQBP
RES00002910	SAMN02790104	GTEX-ZUA1-0002-SM-4YCF7
RES00002639	SAMN02792329	GTEX-ZUA1-0005-SM-4YCEV
RES00002640	SAMN02793112	GTEX-ZUA1-0008-SM-4YCEW
RES00002641	SAMN02788345	GTEX-ZUA1-0011-R10a-SM-51MT6
RES00002959	SAMN02788659	GTEX-ZUA1-0011-R11b-SM-51MTI
RES00002642	SAMN02789583	GTEX-ZUA1-0011-R1a-SM-4YCE2
RES00002643	SAMN02787845	GTEX-ZUA1-0011-R3a-SM-4YCEE
RES00002644	SAMN02790446	GTEX-ZUA1-0011-R5b-SM-51MTG
RES00002645	SAMN02790838	GTEX-ZUA1-0011-R6b-SM-4YCDD
RES00002646	SAMN02792372	GTEX-ZUA1-0011-R7b-SM-4YCDP
RES00002962	SAMN02792861	GTEX-ZUA1-0011-R8b-SM-51MST
RES00002647	SAMN02789688	GTEX-ZUA1-0126-SM-5GU76
RES00002648	SAMN02787598	GTEX-ZUA1-0226-SM-5NQ9Q
RES00002652	SAMN02793023	GTEX-ZUA1-0326-SM-5NQA3
RES00002941	SAMN02789740	GTEX-ZUA1-0426-SM-5NQAF
RES00002650	SAMN02787752	GTEX-ZUA1-0626-SM-4YCCW
RES00002786	SAMN02792396	GTEX-ZUA1-0726-SM-4YCD9
RES00002787	SAMN02792650	GTEX-ZUA1-0826-SM-4YCDL
RES00002793	SAMN02789333	GTEX-ZUA1-0926-SM-4YCDX
RES00002788	SAMN02790550	GTEX-ZUA1-1026-SM-4YCEA
RES00002916	SAMN02792555	GTEX-ZUA1-1226-SM-5NQ6O
RES00002651	SAMN02793475	GTEX-ZUA1-1526-SM-59HLS
RES00002914	SAMN02789996	GTEX-ZUA1-1926-SM-5E45E
RES00002875	SAMN02789739	GTEX-ZUA1-2126-SM-57YRB
RES00002653	SAMN02789160	GTEX-ZUA1-2626-SM-5NQ92
RES00002785	SAMN02790702	GTEX-ZUA1-2726-SM-59HLJ
RES00002794	SAMN02791969	GTEX-ZUA1-2826-SM-59HLE
RES00002654	SAMN02790309	GTEX-ZUA1-2926-SM-59HL3
RES00002655	SAMN02787704	GTEX-ZUA1-3026-SM-59HJC
RES00002656	SAMN02787531	GTEX-ZUA1-3126-SM-59HJ8
RES00002609	SAMN02789602	GTEX-ZV68-0006-SM-4YCEJ
RES00002610	SAMN02793211	GTEX-ZV68-0008-SM-4YCCV
RES00002876	SAMN02793129	GTEX-ZV68-0011-R10a-SM-51MT7
RES00002877	SAMN02790325	GTEX-ZV68-0011-R2a-SM-4YCDK
RES00002878	SAMN02793466	GTEX-ZV68-0011-R5a-SM-4YCDW
RES00002879	SAMN02791694	GTEX-ZV68-0011-R6a-SM-51MSR
RES00002926	SAMN02792574	GTEX-ZV68-0011-R7a-SM-51MT4
RES00002617	SAMN02789332	GTEX-ZV68-0126-SM-59HKS
RES00002747	SAMN02791832	GTEX-ZV68-0226-SM-59HJF
RES00002867	SAMN02788223	GTEX-ZV68-0326-SM-59HJG
RES00002618	SAMN02789830	GTEX-ZV68-0526-SM-59HKI
RES00002741	SAMN02788086	GTEX-ZV68-0926-SM-59HK7
RES00002842	SAMN02787924	GTEX-ZV6S-0003-SM-4YCCT
RES00002749	SAMN02793759	GTEX-ZV6S-0008-SM-4YCF9
RES00002761	SAMN02793120	GTEX-ZV6S-0226-SM-59HJT
RES00002847	SAMN02787464	GTEX-ZV6S-0726-SM-57WFY
RES00002843	SAMN02790519	GTEX-ZV6S-0826-SM-5NQ6Z
RES00002844	SAMN02787310	GTEX-ZV6S-0926-SM-57WGB
RES00002850	SAMN02790570	GTEX-ZV6S-1126-SM-57WE9
RES00002758	SAMN02788563	GTEX-ZV6S-1226-SM-59HLH
RES00002846	SAMN02791590	GTEX-ZV6S-1326-SM-59HJA
RES00002848	SAMN02793588	GTEX-ZV6S-1426-SM-59HKX
RES00002908	SAMN02790814	GTEX-ZV6S-1526-SM-5NQ7O
RES00002849	SAMN02791637	GTEX-ZV6S-1626-SM-5NQ81
RES00002759	SAMN02791189	GTEX-ZV6S-1826-SM-5NQ8D
RES00002753	SAMN02793149	GTEX-ZV6S-2026-SM-5NQ8P
RES00002841	SAMN02790528	GTEX-ZV6S-2126-SM-4YCEM
RES00002750	SAMN02791563	GTEX-ZV6S-2326-SM-4YCEY
RES00002909	SAMN02791299	GTEX-ZV7C-0003-SM-4YCF6
RES00002537	SAMN02792736	GTEX-ZV7C-0005-SM-57WDL
RES00002620	SAMN02793244	GTEX-ZV7C-0008-SM-57WCL
RES00002539	SAMN02790987	GTEX-ZV7C-0126-SM-57WDE
RES00002622	SAMN02790771	GTEX-ZV7C-0326-SM-57WB1
RES00002628	SAMN02789118	GTEX-ZV7C-0426-SM-51MQY
RES00002623	SAMN11825401	GTEX-ZV7C-0526-SM-9WPNK
RES00002542	SAMN02791340	GTEX-ZV7C-0726-SM-59HKH
RES00002547	SAMN02789918	GTEX-ZV7C-0826-SM-59HK8
RES00002545	SAMN11824811	GTEX-ZV7C-1326-SM-A9SK7
RES00002551	SAMN02792483	GTEX-ZV7C-1526-SM-5NQ72
RES00002546	SAMN02789041	GTEX-ZV7C-1626-SM-5NQ7E
RES00002627	SAMN02790232	GTEX-ZV7C-1826-SM-5NQ83
RES00002553	SAMN02793314	GTEX-ZV7C-2026-SM-5NQ8F
RES00002556	SAMN02792821	GTEX-ZV7C-2426-SM-5NQ7Q
RES00002610	SAMN02791719	GTEX-ZVE1-0008-SM-51MS9
RES00002618	SAMN02789170	GTEX-ZVE1-0526-SM-5NQ71
RES00002880	SAMN02788033	GTEX-ZVE1-0726-SM-51MRN
RES00002537	SAMN02789622	GTEX-ZVE2-0006-SM-51MRW
RES00002620	SAMN02792433	GTEX-ZVE2-0008-SM-51MRU
RES00002555	SAMN02792301	GTEX-ZVE2-0226-SM-59HJB
RES00002554	SAMN02787610	GTEX-ZVE2-0326-SM-57WFC
RES00002557	SAMN02787887	GTEX-ZVE2-0426-SM-59HJ7
RES00002624	SAMN02791278	GTEX-ZVE2-0526-SM-5GU7E
RES00002556	SAMN02789053	GTEX-ZVE2-0626-SM-5GU7I
RES00002627	SAMN02792967	GTEX-ZVE2-1226-SM-5NQ8R
RES00002544	SAMN02792747	GTEX-ZVE2-1326-SM-5NQ94
RES00002547	SAMN02789785	GTEX-ZVE2-1826-SM-51MRZ
RES00002548	SAMN02791178	GTEX-ZVE2-2826-SM-5GU51
RES00002537	SAMN02790001	GTEX-ZVP2-0005-SM-51MRK
RES00002620	SAMN02788156	GTEX-ZVP2-0008-SM-51MSL
RES00002538	SAMN02793105	GTEX-ZVP2-0126-SM-5NQ7D
RES00002547	SAMN02793618	GTEX-ZVP2-0226-SM-57WBD
RES00002548	SAMN02788909	GTEX-ZVP2-0326-SM-57WBP
RES00002539	SAMN02793744	GTEX-ZVP2-0426-SM-57WC2
RES00002541	SAMN02792426	GTEX-ZVP2-0526-SM-51MSC
RES00002636	SAMN02790765	GTEX-ZVP2-0626-SM-51MSO
RES00002542	SAMN02793405	GTEX-ZVP2-0726-SM-59HKY
RES00002552	SAMN02791326	GTEX-ZVP2-0826-SM-59HJ6
RES00002544	SAMN02789181	GTEX-ZVP2-1326-SM-57WCE
RES00002545	SAMN02787784	GTEX-ZVP2-1426-SM-5NQ7P
RES00002551	SAMN02789353	GTEX-ZVP2-1526-SM-5NQ82
RES00002546	SAMN02789800	GTEX-ZVP2-1626-SM-5GU5D
RES00002550	SAMN02787435	GTEX-ZVP2-1726-SM-5GU5P
RES00002554	SAMN02793518	GTEX-ZVP2-1826-SM-5GU62
RES00002556	SAMN02791038	GTEX-ZVP2-2126-SM-5GU6E
RES00002624	SAMN02788075	GTEX-ZVP2-2226-SM-5GU6Q
RES00002732	SAMN02789650	GTEX-ZVT2-0001-SM-57WCK
RES00002609	SAMN02791803	GTEX-ZVT2-0005-SM-57WBW
RES00002610	SAMN02793692	GTEX-ZVT2-0008-SM-57WC9
RES00002880	SAMN02789936	GTEX-ZVT2-0126-SM-5GIDQ
RES00002612	SAMN02787252	GTEX-ZVT2-0226-SM-5GIE3
RES00002744	SAMN02792157	GTEX-ZVT2-0326-SM-5E44G
RES00002616	SAMN02788082	GTEX-ZVT2-0426-SM-5E44S
RES00002737	SAMN02792376	GTEX-ZVT2-0526-SM-5E455
RES00002615	SAMN02792112	GTEX-ZVT2-0626-SM-5GICR
RES00002735	SAMN02790414	GTEX-ZVT2-0726-SM-5GIER
RES00002743	SAMN02793688	GTEX-ZVT2-0826-SM-5GIEO
RES00002865	SAMN02789990	GTEX-ZVT2-0926-SM-5GICE
RES00002736	SAMN02793121	GTEX-ZVT2-1026-SM-5GU55
RES00002613	SAMN02791152	GTEX-ZVT2-1226-SM-5GU5H
RES00002741	SAMN02788395	GTEX-ZVT2-1326-SM-5E45H
RES00002742	SAMN02789832	GTEX-ZVT2-1626-SM-51MRC
RES00002740	SAMN02791599	GTEX-ZVT2-1726-SM-51MRO
RES00002745	SAMN02789081	GTEX-ZVT2-1826-SM-5NQ8W
RES00002739	SAMN02793146	GTEX-ZVT2-1926-SM-5GU5T
RES00002734	SAMN02787795	GTEX-ZVT2-2026-SM-5NQ8Q
RES00002738	SAMN02787638	GTEX-ZVT2-2126-SM-5NQ93
RES00002747	SAMN02793505	GTEX-ZVT2-2226-SM-5NQ6P
RES00002618	SAMN02793179	GTEX-ZVT2-2426-SM-57WCQ
RES00002617	SAMN02789266	GTEX-ZVT2-2526-SM-51MT1
RES00002746	SAMN02787302	GTEX-ZVT2-2626-SM-51MTD
RES00002522	SAMN02793553	GTEX-ZVT3-0006-SM-51MT9
RES00002591	SAMN02788465	GTEX-ZVT3-0008-SM-51MRI
